,full name,state,Same State Loan Office,Different State Loan Office,State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SLD Total,PC Total
4334,['Thomas Cochran'],VA,,,,,34.69,0.0,0.0,0.0,0.0
4335,['Thomas Coggeshall'],RI,,,,,58.66,0.0,0.0,0.0,0.0
4336,['Thomas Cogswell'],NH,,,,,2950.0,0.0,0.0,0.0,0.0
4337,['Thomas Colson'],VA,"['Thomas Colston', 'Thomas Colson']",,,,1813.52,1668.82915,0.0,0.0,0.0
4338,['Thomas Corbett'],SC,,,,,916.47,0.0,0.0,0.0,0.0
4339,['Thomas Daughty'],SC,,,,,75.77,0.0,0.0,0.0,0.0
4340,['Thomas Davis'],VA,,['Thomas Davis'],,['Thomas Davis'],1946.23,0.0,13570.35308,0.0,295.45
4341,['Thomas Denton'],PA,,,,,219.04,0.0,0.0,0.0,0.0
4342,['Thomas Dickason'],PA,,,,,5714.18,0.0,0.0,0.0,0.0
4343,['Thomas Dungan'],PA,,,['Thomas Dungan'],"['Thomas Dugan', 'Thomas Dungan']",3308.07,0.0,0.0,27.333333333333332,3060.6099999999997
4344,['Thomas Durie'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4345,['Thomas Earl'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4346,['Thomas Eddy'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4347,['Thomas Edgars'],CT,,,,,80.72,0.0,0.0,0.0,0.0
4348,['Thomas Edmondson'],MD,['Thomas Edmondson'],,,,79.48,79.48888000000001,0.0,0.0,0.0
4349,['Thomas Edmunds'],VA,,,,"['Thomas Edmunds', 'Edmund D Thomas']",50.16,0.0,0.0,0.0,3140.3599999999997
4350,['Thomas Edward Sumner'],NC,,,,,892.66,0.0,0.0,0.0,0.0
4351,['Thomas Edwards'],PA,,,['Thomas Edwards'],"['Thomas Edward', 'Thomas Edwards']",1264.8,0.0,0.0,1239.8,158.29
4352,['Thomas Ellison'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4353,['Thomas Emley'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4354,['Thomas Fenimore'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4355,['Thomas Ferguson'],PA,['Thomas Ferguson'],,,,395.64,40.0,0.0,0.0,0.0
4356,['Thomas Fitzpatrick'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4357,['Thomas Fletcher'],VA,,['Thomas Fletcher'],,['Thomas Fletcher'],24.76,0.0,37.150000000000006,0.0,16.6
4358,"['Thomas Folwell', 'Jo Hart']",PA,['Thomas Folwell'],,,,4009.07,133.2375,0.0,0.0,0.0
4359,['Thomas Forrest'],PA,,,['Thomas Forrest'],['Thomas Forrest'],217.33,0.0,0.0,20.0,767.1600000000001
4360,['Thomas Francis'],PA,['Thomas Francis'],,['Thomas Francis'],['Thomas Francis'],640.01,493.54166,0.0,15.333333333333334,935.12
4361,['Thomas Freebody'],RI,,,,,239.81,0.0,0.0,0.0,0.0
4362,['Thomas Fry'],RI,,,,,97.65,0.0,0.0,0.0,0.0
4363,['Thomas Gardner'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4364,['Thomas Gardner'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4365,['Thomas Garnett'],VA,,,,,356.81,0.0,0.0,0.0,0.0
4366,['Thomas Gibbons'],GA,,,,,30.6843,0.0,0.0,0.0,0.0
4367,['Thomas Giles'],CT,['Thomas Giles'],['Thomas Giles'],,['Thomas Giles'],445.94,445.9444,160.42221999999998,0.0,187.8
4368,['Thomas Gorton'],RI,,,,,11.51,0.0,0.0,0.0,0.0
4369,['Thomas Grant'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4370,['Thomas Greene s'],RI,,,,,6.43,0.0,0.0,0.0,0.0
4371,['Thomas Greene'],RI,,,,,310.47,0.0,0.0,0.0,0.0
4372,['Thomas Grosvenor'],CT,,,['Thomas Grosvenor'],['Thomas Grosvenor'],2887.39,0.0,0.0,15.0,3981.5299999999997
4373,['Thomas H  McCalla'],SC,,,,,176.68,0.0,0.0,0.0,0.0
4374,['Thomas H Perkins'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4375,['Thomas Hall'],CT,,['Thomas Hall'],,['Thomas Hall'],265.48,0.0,86.83888999999999,0.0,115.0
4376,['Thomas Hall'],PA,,['Thomas Hall'],,['Thomas Hall'],881.45,0.0,86.83888999999999,0.0,0.0
4377,['Thomas Hamilton'],PA,,,['Thomas Hamilton'],['Thomas Hamilton'],1895.11,0.0,0.0,157.04444444444445,408.1
4378,['Thomas Hard'],VA,,,,,0.0,0.0,0.0,0.0,0.0
4379,"['Thomas Harwood', 'Benjamin Harwood']",MD,"['Thomas Harwood', 'Benjamin Harwood']",,,['Thomas Harwood'],256.34,136.95001,0.0,0.0,298.06
4380,['Thomas Hawkins'],MD,['Thomas Hawkins'],,,,120.72,120.72223999999999,0.0,0.0,0.0
4381,['Thomas Herron'],PA,,,['Thomas Herron'],,426.91,0.0,0.0,566.5111111111111,0.0
4382,['Thomas Hill'],VA,,,,['Thomas Hill'],1592.48,0.0,0.0,0.0,3216.17
4383,['Thomas Holcombe'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4384,['Thomas Hood'],VA,,,,['Thomas Hood'],1200.0,0.0,0.0,0.0,288.2
4385,['Thomas Hope'],MD,,,,,81.31,0.0,0.0,0.0,0.0
4386,['Thomas Hopkins'],CT,,,,['Thomas Hopkins'],295.12,0.0,0.0,0.0,10.26
4387,['Thomas Horrell'],MD,,,,,0.0,0.0,0.0,0.0,0.0
4388,['Thomas Houghton'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4389,['Thomas Hughart'],VA,['Thomas Hughart'],,,,739.97,164.5833,0.0,0.0,0.0
4390,['Thomas Hyde'],MD,['Thomas Hyde'],,,,199.72,83.47501,0.0,0.0,0.0
4391,['Thomas Janney'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4392,['Thomas Jenkins'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4393,['Thomas Jones'],NY,['Thomas Jones'],"['Thomas Jones', 'Thomas Johnes']",['Thomas Jones'],['Thomas Jones'],2761.65,1730.3458,6434.7863,11.244444444444444,941.01
4394,['Thomas Jones'],PA,['Thomas Jones'],"['Thomas Jones', 'Thomas Johnes']",['Thomas Jones'],['Thomas Jones'],540.47,3348.73083,4816.40127,327.75555555555553,576.44
4395,['Thomas Jones'],RI,['Thomas Jones'],"['Thomas Jones', 'Thomas Johnes']",['Thomas Jones'],['Thomas Jones'],570.03,0.0,8165.132100000001,327.75555555555553,337.14000000000004
4396,['Thomas Jones'],SC,['Thomas Jones'],"['Thomas Jones', 'Thomas Johnes']",['Thomas Jones'],['Thomas Jones'],170.8,0.0,8165.132100000001,327.75555555555553,337.14000000000004
4397,['Thomas Keith'],VA,,,,,500.0,0.0,0.0,0.0,0.0
4398,['Thomas Keltand'],PA,,,,,464.02,0.0,0.0,0.0,0.0
4399,['Thomas L Vickers'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4400,['Thomas L'],PA,,,,,34170.31,0.0,0.0,0.0,0.0
4401,['Thomas L. Vickers'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4402,['Thomas Lansdale'],MD,['Thomas Lansdale'],,,['Thomas Lansdale'],4227.6,362.2222,0.0,0.0,3574.15
4403,['Thomas Lansing'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4404,['Thomas Law'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4405,['Thomas Lea'],SC,,,,,225.0,0.0,0.0,0.0,0.0
4406,['Thomas Leaming'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4407,['Thomas Leaming'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4408,['Thomas Lee'],CT,,,,['Thomas Lee'],88.57,0.0,0.0,0.0,53.3
4409,['Thomas Lee'],NH,,,,['Thomas Lee'],328.14,0.0,0.0,0.0,53.3
4410,['Thomas Lee'],RI,,,,['Thomas Lee'],482.98,0.0,0.0,0.0,53.3
4411,['Thomas Lehre'],SC,,,,,37.44,0.0,0.0,0.0,0.0
4412,['Thomas Leiper'],PA,['Thomas Leiper'],,,,89.48,3828.2807199999997,0.0,0.0,0.0
4413,['Thomas Lennington'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4414,['Thomas Liston'],PA,,,,,1861.53,0.0,0.0,0.0,0.0
4415,['Thomas Little'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4416,['Thomas Lloyd'],CT,,,,,141.19,0.0,0.0,0.0,0.0
4417,['Thomas Logwood'],VA,,,,,125.0,0.0,0.0,0.0,0.0
4418,['Thomas Lowrey'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4419,['Thomas Ludlow'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4420,['Thomas M'],PA,,,,,22726.9,0.0,0.0,0.0,0.0
4421,['Thomas Mackaness'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4422,['Thomas Mackaness'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4423,['Thomas Magens'],PA,['Thomas Magens'],,,,116.86,116.875,0.0,0.0,0.0
4424,['Thomas Marriott'],MD,,,,,729.51,0.0,0.0,0.0,0.0
4425,['Thomas Marston'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4426,['Thomas Martin'],MD,,['Thomas Martin'],,['Thomas Martin'],485.75,0.0,2400.0,0.0,78.78
4427,['Thomas May'],CT,['Thomas May'],,,,425.68,755.06944,0.0,0.0,0.0
4428,['Thomas McEuen'],NY,,,,,7645.89,0.0,0.0,0.0,0.0
4429,['Thomas Meyers'],PA,"['Thomas Myers', 'Thomas Meyers']",['Thomas Myers'],,,6800.84,7202.676439999999,219.29725,0.0,0.0
4430,['Thomas Mifflin  Ex'],PA,['Thomas Mifflin'],,,,2427.0,13800.0,0.0,0.0,0.0
4431,['Thomas Mitchell'],RI,,,,,168.0,0.0,0.0,0.0,0.0
4432,['Thomas Mitchell'],SC,,,,,82.64,0.0,0.0,0.0,0.0
4433,['Thomas Montgomerie'],VA,,,,,1600.0,0.0,0.0,0.0,0.0
4434,['Thomas Morris'],SC,,,,,0.0,0.0,0.0,0.0,0.0
4435,['Thomas Mullett'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4436,['Thomas Munroe'],MD,,,,,59.89,0.0,0.0,0.0,0.0
4437,['Thomas Newbold'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4438,['Thomas Newson'],CT,,,,,213.45,0.0,0.0,0.0,0.0
4439,['Thomas Newton Comittie'],VA,,,,,0.0,0.0,0.0,0.0,0.0
4440,"['Thomas Newton', 'P Bowdoin (Exe Trs)']",VA,['Thomas Newton'],,,['Thomas Newton'],47.3,193.46107,0.0,0.0,23.0
4441,['Thomas Newton'],VA,['Thomas Newton'],,,['Thomas Newton'],3891.97,193.46107,0.0,0.0,23.0
4442,['Thomas Nixon'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4443,['Thomas Noble Stockell'],MD,,,,,40.31,0.0,0.0,0.0,0.0
4444,['Thomas Noyes'],RI,,,,,263.4,0.0,0.0,0.0,0.0
4445,['Thomas O Elliott'],SC,,,,,57.9,0.0,0.0,0.0,0.0
4446,['Thomas Odiorne'],NH,['Thomas Odiorne'],,['Thomas Odiorne'],,417.38,355.8444,0.0,6.2444444444444445,0.0
4447,['Thomas Ogier'],SC,,,,,153.89,0.0,0.0,0.0,0.0
4448,['Thomas Page'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4449,['Thomas Palmer'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4450,['Thomas Palmer'],RI,,,,,1048.07,0.0,0.0,0.0,0.0
4451,['Thomas Parker'],VA,,['Thomas Parker'],,['Thomas Parker'],1559.34,0.0,52.76944,0.0,6444.12
4452,['Thomas Patton'],PA,['Thomas Patton'],,['Thomas Patton'],['Thomas Patton'],1139.97,366.2639,0.0,48.0,495.7
4453,['Thomas Paul'],PA,,,,,150.45,0.0,0.0,0.0,0.0
4454,['Thomas Pearsall'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4455,['Thomas Perice'],VA,,['Thomas Price'],,['Thomas Price'],4288.02,0.0,68.60001000000001,0.0,340.96000000000004
4456,['Thomas Pinckney'],SC,,,,,578.07,0.0,0.0,0.0,0.0
4457,['Thomas Pleasants'],VA,,,,,759.39,0.0,0.0,0.0,0.0
4458,['Thomas Potter'],RI,,,,,26.77,0.0,0.0,0.0,0.0
4459,['Thomas Prixe'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4460,['Thomas Prosser'],VA,,,,,998.61,0.0,0.0,0.0,0.0
4461,['Thomas Randall'],NY,,,,,1201.49,0.0,0.0,0.0,0.0
4462,['Thomas Read'],VA,,,,,0.0,0.0,0.0,0.0,0.0
4463,['Thomas Reber'],PA,['Thomas Reuber'],,,,248.72,108.9167,0.0,0.0,0.0
4464,['Thomas Richardson'],MD,['Thomas Richardson'],,,['Thomas Richardson'],177.33,212.47501,0.0,0.0,421.48
4465,['Thomas Ridley'],VA,,,,"['Thomas Ridley;', 'Thomas Ridley']",3152.04,0.0,0.0,0.0,2099.66
4466,['Thomas Ringgold'],MD,,,,,70.83,0.0,0.0,0.0,0.0
4467,['Thomas Robinson'],PA,,['Thomas Robinson'],"['Thomas Robinson', 'Thomas Robison']",['Thomas Robinson'],2518.12,0.0,139.4,53.67777777777778,5250.15
4468,['Thomas Rodeliffe'],SC,,,,,272.15,0.0,0.0,0.0,0.0
4469,['Thomas Rogers'],CT,['Thomas Rogers'],,,['Thomas Rogers'],79.46,229.23753000000002,0.0,0.0,16.78
4470,['Thomas Ross'],GA,,,,,74.232266,0.0,0.0,0.0,0.0
4471,['Thomas Ross'],SC,,,,,270.71,0.0,0.0,0.0,0.0
4472,['Thomas Rumreil'],RI,,,,,272.6,0.0,0.0,0.0,0.0
4473,['Thomas Russell'],CT,"['Thomas Russell', 'Thomas Russel']","['Thomas Russell', 'Thomas Russel']",,['Thomas C Russell'],3600.0,96.17361,16028.10821,0.0,1594.8600000000001
4474,['Thomas Russell'],PA,"['Thomas Russell', 'Thomas Russel']","['Thomas Russell', 'Thomas Russel']",,['Thomas C Russell'],499.85,116.98612,16007.2957,0.0,1594.8600000000001
4475,['Thomas Sabin'],RI,,,,,328.67,0.0,0.0,0.0,0.0
4476,['Thomas Saunders'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4477,['Thomas Service'],NY,,,,,6658.07,0.0,0.0,0.0,0.0
4478,['Thomas Shaw'],CT,,,['Thomas Shaw'],,36034.0,0.0,0.0,88.72222222222223,0.0
4479,['Thomas Shaw'],RI,,,['Thomas Shaw'],,344.96,0.0,0.0,0.0,0.0
4480,['Thomas Shore'],VA,,,,,4417.69,0.0,0.0,0.0,0.0
4481,['Thomas Shubrick'],SC,,,,,2954.58,0.0,0.0,0.0,0.0
4482,['Thomas Sinnickson'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4483,['Thomas Skillman'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4484,['Thomas Smart'],RI,,,,,21.42,0.0,0.0,0.0,0.0
4485,['Thomas Smith'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4486,['Thomas Smith'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4487,['Thomas Smith'],SC,,,,,10508.9,0.0,0.0,0.0,0.0
4488,['Thomas Starr'],CT,['Thomas Starr'],,,['Thomas Starr'],1000.0,104.5944,0.0,0.0,1829.1199999999997
4489,['Thomas Stephens'],NH,,,,,300.0,0.0,0.0,0.0,0.0
4490,"['Thomas Stevens', 'Israel Stevens']",NJ,,,,,0.0,0.0,0.0,0.0,0.0
4491,['Thomas Stewart'],PA,['Thomas Stewart'],,['Thomas Stewart'],['Thomas Stewart'],860.31,898.10419,0.0,203.2888888888889,293.70000000000005
4492,['Thomas Storm'],NY,['Thomas Storm'],,['Thomas Storm'],,702.61,443.13893,0.0,125.33333333333333,0.0
4493,['Thomas Stout'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4494,['Thomas Taylor'],SC,,,,,658.05,0.0,0.0,0.0,0.0
4495,['Thomas Tenimore'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4496,['Thomas Thorn'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4497,['Thomas Thornton'],MD,,['Thomas Thorton'],,,1365.75,0.0,500.0,0.0,0.0
4498,['Thomas Thornton'],VA,,['Thomas Thorton'],,,25.27,0.0,500.0,0.0,0.0
4499,['Thomas Tillatson'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4500,['Thomas Tillinghast'],RI,,,,,83.0,0.0,0.0,0.0,0.0
4501,['Thomas Tillotson'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4502,['Thomas Tillston'],NY,,,,,1560.0,0.0,0.0,0.0,0.0
4503,['Thomas Turner'],SC,,,,,2744.52,0.0,0.0,0.0,0.0
4504,['Thomas Vailes'],CT,,,,,22.42,0.0,0.0,0.0,0.0
4505,['Thomas Van Pelt'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4506,['Thomas Vermilya'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4507,['Thomas Vermylia'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4508,['Thomas Ward'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4509,['Thomas Waters'],MD,['Thomas Waters'],"['Thomas Waters', 'Thomas Water']",,,242.65,28.59583,308.95272,0.0,0.0
4510,['Thomas Wickes'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4511,['Thomas Williams'],CT,['Thomas Williams'],"['Thomas M Williams', 'Thomas Williams']",,['Thomas Williams'],330.43,99.52917,952.94441,0.0,197.99
4512,['Thomas Williams'],NH,['Thomas Williams'],"['Thomas M Williams', 'Thomas Williams']",,['Thomas Williams'],600.0,0.0,1052.4735799999999,0.0,172.25
4513,['Thomas Willing'],PA,,,,,36274.37,0.0,0.0,0.0,0.0
4514,['Thomas Woolford'],MD,,,,['Thomas Woolford'],6046.96,0.0,0.0,0.0,5857.96
4515,['Thomas Yard'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4516,['Thomas Young'],SC,,,,,82.2,0.0,0.0,0.0,0.0
4517,['Thorton Taylor'],VA,,,,,100.0,0.0,0.0,0.0,0.0
4518,['Timothy Baker'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4519,['Timothy Baldwin'],CT,,,,,0.0,0.0,0.0,0.0,0.0
4520,['Timothy Burnham'],CT,['Timothy Burnham'],,['Timothy Burnham'],['Timothy Burnam'],94.01,92.783332,0.0,1.2555555555555555,28.53
4521,['Timothy Burr'],CT,,,,,79.87,0.0,0.0,0.0,0.0
4522,['Timothy Dexter'],NH,,,,,1600.19,0.0,0.0,0.0,0.0
4523,['Timothy Green'],CT,"['Timothy Green', 'Timothy Greene']","['Timothy Green', 'Timothy J. Green']",,,307.17,375.747216,641.97224,0.0,0.0
4524,['Timothy Ham'],NH,['Timothy Ham'],,,,1454.42,80.37777,0.0,0.0,0.0
4525,['Timothy Howell'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4526,['Timothy Larabee'],CT,['Timothy Larabee'],,,,1000.0,400.0,0.0,0.0,0.0
4527,['Timothy Mix'],CT,,,,,365.0,0.0,0.0,0.0,0.0
4528,['Timothy Peckham'],CT,,,,,90.55,0.0,0.0,0.0,0.0
4529,['Timothy Pharo'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4530,['Timothy Phelps'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4531,['Timothy Pitkin'],CT,['Timothy Pitkin'],,,,638.69,69.45555999999999,0.0,0.0,0.0
4532,['Timothy Pitkin'],NY,['Timothy Pitkin'],,,,0.0,0.0,0.0,0.0,0.0
4533,['Timothy Porter'],CT,,,,,63.54,0.0,0.0,0.0,0.0
4534,['Timothy Starkey'],CT,,,,,1069.6,0.0,0.0,0.0,0.0
4535,['Timothy Titus'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4536,['Timothy Walker'],NH,['Timothy Walker'],,,,22.02,1417.37786,0.0,0.0,0.0
4537,['Timothy Wathers'],NH,,,,,203.84,0.0,0.0,0.0,0.0
4538,['Titus Salter'],NH,,,,,282.82,0.0,0.0,0.0,0.0
4539,['Titus Sheet'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4540,['Titus Street'],CT,,,,,275.96,0.0,0.0,0.0,0.0
4541,['Tobias Lear'],PA,,['Tobias Lear'],,,126.24,0.0,4619.3,0.0,0.0
4542,['Tobias Saunders'],RI,,,,,17.18,0.0,0.0,0.0,0.0
4543,['Tobias Van Zand'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4544,['Toney Freeman'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4545,['Tristiam Bowdle'],MD,,,,,435.7,0.0,0.0,0.0,0.0
4546,['Trustees of 2nd R Church'],PA,,,,,3372.76,0.0,0.0,0.0,0.0
4547,['Trustees of Washington Parish'],VA,,,,,963.28,0.0,0.0,0.0,0.0
4548,['Trustees of the Presbyterian Church'],PA,,,,,1538.63,0.0,0.0,0.0,0.0
4549,['Tryphena Steer'],RI,,,,,26.82,0.0,0.0,0.0,0.0
4550,['Tucker Harris'],SC,,,,,484.06,0.0,0.0,0.0,0.0
4551,['Tunis Bergen'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4552,['Tunis Quick'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4553,['Tunis Van Veghten'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4554,['Turpin Smith'],RI,,,,,44.56,0.0,0.0,0.0,0.0
4555,['Upton Scott'],MD,,,,,1789.03,0.0,0.0,0.0,0.0
4556,['Uriah Field'],CT,['Uriah Field'],,,,1407.09,520.23749,0.0,0.0,0.0
4557,['Uriah Field'],NY,['Uriah Field'],,,,0.0,0.0,0.0,0.0,0.0
4558,"['Uriah Forrest', 'Benjamin Stoddert']",MD,,,,['Uriah Forrest'],44811.1,0.0,0.0,0.0,426.15999999999997
4559,['Uriah Forrest'],MD,,,,['Uriah Forrest'],1872.27,0.0,0.0,0.0,426.15999999999997
4560,['Uriah Rogers'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4561,['Vachel White'],MD,['Vachel White'],,,,1204.66,933.89438,0.0,0.0,0.0
4562,['Valentine Marter'],MD,,,,,49.99,0.0,0.0,0.0,0.0
4563,['Valentine Sillcock'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4564,['Valentine Swartz'],MD,,,,,4177.34,0.0,0.0,0.0,0.0
4565,['Valetine Hahn'],PA,['Valentine Hahn'],,,,1079.47,40.366659999999996,0.0,0.0,0.0
4566,['Viard Granie'],SC,,,,,41.16,0.0,0.0,0.0,0.0
4567,"['Vos', 'Graves']",SC,,,,,225.0,0.0,0.0,0.0,0.0
4568,['W  Richardson'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4569,"['W Heyer', 'J Heyer']",NY,,,,,0.0,0.0,0.0,0.0,0.0
4570,"['Wadsworth', 'Turpin']",SC,,,,,20.01,0.0,0.0,0.0,0.0
4571,"['Wainwright', 'Caldwell']",NY,,,,,0.0,0.0,0.0,0.0,0.0
4572,['Walker Tomlin N B Barnes'],VA,,,,,1241.73,0.0,0.0,0.0,0.0
4573,"['Wallce', 'Muir']",MD,,,,,38624.9,0.0,0.0,0.0,0.0
4574,['Waller Harris'],VA,,,,,448.36,0.0,0.0,0.0,0.0
4575,['Walley Allen'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4576,['Walter Buchanan'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4577,['Walter Buddington'],CT,['Walter Buddington'],,,,14.46,399.59163,0.0,0.0,0.0
4578,['Walter Channing'],RI,,,,,2711.7,0.0,0.0,0.0,0.0
4579,['Walter Cornell'],RI,,,,,35.67,0.0,0.0,0.0,0.0
4580,['Walter Easton'],RI,,,,,116.24,0.0,0.0,0.0,0.0
4581,['Walter Hellen'],MD,,,,,110.04,0.0,0.0,0.0,0.0
4582,['Walter Hood'],PA,['Walter Hood'],,['Walter Hood'],,589.23,32.85833,0.0,73.25555555555556,0.0
4583,['Walter Livingston'],NY,,,['Walter Livingston'],,9123.91,0.0,0.0,65.08888888888889,0.0
4584,['Walter Runyan'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4585,['Walter Runyon'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4586,['Walter S Chandler'],MD,,,,,8466.63,0.0,0.0,0.0,0.0
4587,['Walter S'],PA,,,,,565.3,0.0,0.0,0.0,0.0
4588,['Walter Stewart'],PA,,,,['Walter Stewart'],48749.15,0.0,0.0,0.0,6205.65
4589,['Walter W Heyer'],NY,,,,,161.0,0.0,0.0,0.0,0.0
4590,['Walter Warfield'],VA,,,,['Walter Warfield'],5761.27,0.0,0.0,0.0,4051.9
4591,['Walter Wilber'],RI,,,,,0.0,0.0,0.0,0.0,0.0
4592,['Ward Clark Dean'],NH,,,,,269.99,0.0,0.0,0.0,0.0
4593,['Warner Lewis'],VA,,,,,0.0,0.0,0.0,0.0,0.0
4594,['Warrant for transfering into the books of this office Vizt'],RI,,,,,2000.0,0.0,0.0,0.0,0.0
4595,['Waters Smith'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4596,"['Watson', 'Greenleaf']",NY,,,,,0.0,0.0,0.0,0.0,0.0
4597,['Welcome Arnold Transfer from the Office at Connecticut'],RI,,,,,196.4,0.0,0.0,0.0,0.0
4598,['Welcome Arnold'],CT,,,,,196.4,0.0,0.0,0.0,0.0
4599,['Welcome Arnold'],RI,,,,,9636.2,0.0,0.0,0.0,0.0
4600,"['Wharton', 'Lewis']",PA,,,,,5027.16,0.0,0.0,0.0,0.0
4601,['Wheeler Coit Treasurer'],CT,,,,,0.0,0.0,0.0,0.0,0.0
4602,['Wheeler Coit'],CT,['Wheeler Coit'],,,,8170.9,7739.472299999999,0.0,0.0,0.0
4603,['Wheeler Coit'],NY,['Wheeler Coit'],,,,0.0,0.0,0.0,0.0,0.0
4604,['Whitehead Coleman'],VA,,,,['Whitehead Colman'],3000.0,0.0,0.0,0.0,503.0
4605,['Wiiliam French'],PA,,,,,112.24,0.0,0.0,0.0,0.0
4606,['Wilder Bevins'],PA,,,,['Wilder Bevins'],2227.58,0.0,0.0,0.0,172.64
4607,"['Wilhem Willink', 'Jan Willink', 'William Bingham']",PA,['William Bigham'],,,,114654.86,10.0,0.0,0.0,0.0
4608,['Wiliam Alexander'],VA,,['William Alexander'],,,637.57,0.0,812.7819000000001,0.0,0.0
4609,['Wiliam Bryan'],VA,['William Bryan'],,,"[""William O'Bryan""]",88.6,218.73333000000002,0.0,0.0,126.1
4610,['Wiliam White'],VA,,['William White'],,['William White'],989.87,0.0,1197.5845,0.0,2927.3
4611,['Willard Eddy No 11753'],RI,,,,,17.05,0.0,0.0,0.0,0.0
4612,['Willelmina C Durand'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4613,['William  Sharp'],MD,,['William Sharp'],,['William Sharp'],4000.0,0.0,46.87778,0.0,29.3
4614,['William & Susanna Bryant'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
4615,['William Albertson'],CT,,,,,0.0,0.0,0.0,0.0,0.0
4616,['William Allen'],NY,,,,,0.0,0.0,0.0,0.0,0.0
4617,['William Allen'],RI,,,,,6134.87,0.0,0.0,0.0,0.0
4618,['William Andrews'],PA,,['William Andrews'],,['William Andrews'],34.05,0.0,173.7778,0.0,81.57
4619,['William Applegate'],NJ,,['William Applegate'],,,0.0,0.0,0.0,0.0,0.0
4620,['William Applegate'],NY,,['William Applegate'],,,0.0,0.0,132.0,0.0,0.0
