,full name,state,state debt,Same State Loan Office,Different State Loan Office,Same State Liquidated Debt,Different State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SSLD Total,DSLD Total,PC Total,Debt Total,tot_pre1790_certs
960,"['James Jones', 'Doctor James']",DE,PA,,['James Jones'],['James Jones'],['James Jones'],"['James Jones', 'James M Jones']",2597.12,0.0,259.70832,13.166666666666666,82.57777777777778,4427.04,4782.492764444444,4
961,['James Kelso'],MD,MD,,,,,,113.95,0.0,0.0,0.0,0.0,0.0,0.0,0
962,['James Lyanh'],SC,SC,,,,,,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0
963,['James Lyle'],PA,PA,,,,,,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0
964,['James Maccubbin Lingan'],MD,MD,,,,,,4363.0,0.0,0.0,0.0,0.0,0.0,0.0,0
965,['James Manning'],RI,RI,,,,,,733.54,0.0,0.0,0.0,0.0,0.0,0.0,0
966,['James McCall'],SC,SC,,,,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
967,['James McDowell'],PA,PA,['James McDowell'],,['James McDowell'],,,189.3,222.90555,0.0,16.533333333333335,0.0,0.0,239.43888333333334,2
968,['James McFarlane'],PA,PA,,,,,,2703.42,0.0,0.0,0.0,0.0,0.0,0.0,0
969,['James McGaw'],MD,MD,,,,,,350.47,0.0,0.0,0.0,0.0,0.0,0.0,0
970,['James Moore'],GA,SC,['James Moore'],['James Moore'],"['James Moore', 'James Farncis Moore']",['James Moore'],['James Moore'],49.99,0.0,282.06114,0.0,451.3111111111111,4410.8,5144.172251111111,5
971,['James Moore'],PA,PA,['James Moore'],['James Moore'],"['James Moore', 'James Farncis Moore']",['James Moore'],['James Moore'],42.13,222.82780000000002,59.233340000000005,360.7,451.3111111111111,4828.6,5922.672251111111,5
972,['James Morris'],PA,PA,['James Morris'],['James Morris'],"['James Morris Jones', 'James Morris']",['James Morriss'],['James Morris'],7431.86,195.41111,143.25,8100.7,62.84444444444444,233.53,8735.735554444445,5
973,"['James Pattison', 'William Patterson']",MD,MD,,['William Patterson'],,"['William Paterson', 'William Patterson', 'James Pattison']",['William Patterson'],255.78,0.0,1138.72358,0.0,39.611111111111114,89.9,1268.2346911111113,3
974,['James Paulson'],PA,PA,,,,,,40.47,0.0,0.0,0.0,0.0,0.0,0.0,0
975,['James Prescott'],CT,CT,,,,,,259.7,0.0,0.0,0.0,0.0,0.0,0.0,0
976,['James Randall'],RI,RI,,,,,,169.65,0.0,0.0,0.0,0.0,0.0,0.0,0
977,['James Robinson'],RI,RI,,,,,,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0
978,['James Rogers'],NH,CT,,,,,['James Rogers'],869.73,0.0,0.0,0.0,0.0,74.38,74.38,1
979,['James Sclatter'],PA,PA,,,,,,656.16,0.0,0.0,0.0,0.0,0.0,0.0,0
980,['James Sheafe'],NH,NH,,,,,,289.97,0.0,0.0,0.0,0.0,0.0,0.0,0
981,['James Smith'],GA,GA,['James Smith'],['James Smith'],['James Smith'],['James Smith'],"['James 2d Smith', 'James 4th Smith', 'James 3d Smith', 'James Smith', 'James 1st Smith']",108.277566,0.0,7206.527420000003,0.0,1081.7111111111112,400.29,8688.528531111115,5
982,['James Smith'],MD,MD,['James Smith'],['James Smith'],['James Smith'],['James Smith'],"['James 2d Smith', 'James 4th Smith', 'James 3d Smith', 'James Smith', 'James 1st Smith']",2308.84,3557.14448,3649.3829399999995,0.0,1081.7111111111112,5231.500000000001,13519.73853111111,5
983,['James Somervell'],MD,MD,,,,,,3074.75,0.0,0.0,0.0,0.0,0.0,0.0,0
984,['James Stoddard'],CT,CT,,,,,['JAmes Stoddard'],262.5,0.0,0.0,0.0,0.0,17.38,17.38,1
985,['James Theus'],SC,SC,,,,,,1030.27,0.0,0.0,0.0,0.0,0.0,0.0,0
986,['James Thompson'],CT,CT,['James Thompson'],['James Thompson'],['James Thompson'],['James Thompson'],"['James Thomson', 'James Thompson']",1183.71,1317.576477,3104.9540844000003,370.0111111111111,8441.111111111111,384.58000000000004,13618.232783622223,5
987,['James Tomkins'],RI,RI,,,,,,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0
988,['James Vanuxem'],PA,PA,,,,,,6759.18,0.0,0.0,0.0,0.0,0.0,0.0,0
989,['James Wells'],CT,CT,"['James Wells', 'James Welles']",,['James Wells'],['James Wells'],['James Wells'],81.75,264.19722,0.0,4.088888888888889,145.77777777777777,57.08,471.1438866666667,4
990,['James Williams'],MD,MD,['James Williams'],,,['James Williams'],"[""James M'Williams"", 'James Williams']",37942.33,271.3875,0.0,0.0,1284.3333333333333,3645.53,5201.2508333333335,3
991,['James Williams'],RI,RI,['James Williams'],,,['James Williams'],"[""James M'Williams"", 'James Williams']",44.24,0.0,0.0,0.0,1284.3333333333333,3544.23,4828.5633333333335,3
992,['James Wilson'],PA,PA,['James Wilson'],"['James Willson', 'James Wilson']","['James Willson', 'James Wilson']",['James Willson'],"['James Willson', 'James Wilson']",746.15,3590.67225,2223.3263699999998,931.9333333333333,874.9333333333333,2445.4200000000005,10066.285286666667,5
993,['Jane Macom'],MA,RI,,,,,,124.06,0.0,0.0,0.0,0.0,0.0,0.0,0
994,['Jane Olmsted'],CT,CT,['Jane Olmstead'],,,,,214.04,139.82502,0.0,0.0,0.0,0.0,139.82502,1
995,['Jaques Voorhess'],NJ,PA,,,,,,9410.09,0.0,0.0,0.0,0.0,0.0,0.0,0
996,['Jared Elliot'],CT,CT,['Jared Elliot'],,,,,122.93,122.9375,0.0,0.0,0.0,0.0,122.9375,1
997,['Jared Hinckley'],CT,CT,"['Jared Hinkley', 'Jared Hinckley']",,,,['Jared Hinkley'],951.42,1800.0,0.0,0.0,0.0,5.88,1805.88,2
998,['Jared Lane'],CT,CT,,,,,,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0
999,['Jasper Moylan'],PA,PA,,,,,,1834.62,0.0,0.0,0.0,0.0,0.0,0.0,0
1000,['Jasper Yeates'],PA,PA,['Jasper Yeates'],,,,,9629.02,126.29861,0.0,0.0,0.0,0.0,126.29861,1
1001,['Jebediah Swan'],NJ,PA,,,,,,455.84,0.0,0.0,0.0,0.0,0.0,0.0,0
1002,['Jecob Whitman'],RI,RI,,,,,,147.71,0.0,0.0,0.0,0.0,0.0,0.0,0
1003,['Jedediah Huntington'],CT,CT,['Jedediah Huntington'],,['Jeddediah Huntington'],['Jeddediah Huntington'],,3.94,12860.934779000001,0.0,294.93333333333334,294.93333333333334,0.0,13450.801445666666,3
1004,['Jedediah Norton'],CT,CT,['Jedediah Norton'],,,,,1107.57,4383.544399,0.0,0.0,0.0,0.0,4383.544399,1
1005,['Jedidiah Marcy'],MA,RI,,,,,,147.71,0.0,0.0,0.0,0.0,0.0,0.0,0
1006,['Jehu Eldridge'],PA,PA,,,,,,3045.01,0.0,0.0,0.0,0.0,0.0,0.0,0
1007,['Jennet Grier James Riddle'],PA,PA,,,,,,8487.54,0.0,0.0,0.0,0.0,0.0,0.0,0
1008,['Jeremiah  Wadsworth'],CT,PA,['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],,970.63,7558.333199999999,27940.196579999996,0.0,22.5,0.0,35521.02978,4
1009,['Jeremiah Atwater'],CT,CT,,,,,,595.72,0.0,0.0,0.0,0.0,0.0,0.0,0
1010,['Jeremiah Bradford'],CT,CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1011,['Jeremiah Dickinson'],SC,SC,,,,,,124.99,0.0,0.0,0.0,0.0,0.0,0.0,0
1012,['Jeremiah F Jenkins'],RI,RI,,,,,,1381.02,0.0,0.0,0.0,0.0,0.0,0.0,0
1013,['Jeremiah Fogg'],NH,NH,['Jeremiah Fogg'],,,,['Jeremiah Fogg'],5653.01,1355.38889,0.0,0.0,0.0,2859.39,4214.77889,2
1014,['Jeremiah Jenckes'],NH,RI,,,,,,252.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1015,['Jeremiah Libbey'],NH,NH,['Jeremiah Libbey'],,['Jeremiah Libbey'],['Jeremiah Libbey'],,11.57,19.866670000000003,0.0,11.244444444444444,11.244444444444444,0.0,42.35555888888889,3
1016,['Jeremiah Mason'],CT,CT,['Jeremiah Mason'],,['Jeremiah Mason'],['Jeremiah Mason'],,419.29,349.275,0.0,8.755555555555556,8.755555555555556,0.0,366.78611111111104,3
1017,['Jeremiah Olney'],RI,RI,,,,,,3251.68,0.0,0.0,0.0,0.0,0.0,0.0,0
1018,['Jeremiah Platt'],CT,CT,['Jeremiah Platt'],,['Jeremiah Platt'],['Jeremiah Platt'],,1634.2,6000.0,0.0,106.25555555555556,106.25555555555556,0.0,6212.511111111111,3
1019,['Jeremiah Randall'],RI,RI,,,,,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1020,['Jeremiah Ripley'],CT,CT,['Jeremiah Ripley'],,,,,480.55,472.9556,0.0,0.0,0.0,0.0,472.9556,1
1021,['Jeremiah Rogers'],NY,CT,,['Jeremiah Rogers'],,,,566.24,0.0,0.0,0.0,0.0,0.0,0.0,1
1022,['Jeremiah Scott'],RI,RI,,,,,,141.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1023,['Jeremiah Wadsworth'],CT,CT,['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],['Jeremiah Wadsworth'],,6585.85,27940.196579999996,7558.333199999999,22.5,22.5,0.0,35543.52978,4
1024,['Jeremiah Whipple'],RI,RI,,,,,,1468.93,0.0,0.0,0.0,0.0,0.0,0.0,0
1025,['Jeremiah Willcox'],CT,CT,,,,,,82.47,0.0,0.0,0.0,0.0,0.0,0.0,0
1026,['Jerijah Barber'],CT,CT,,,,,,205.52,0.0,0.0,0.0,0.0,0.0,0.0,0
1027,['Jesse Bolles'],CT,CT,,,,,,289.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1028,['Jesse Dewees'],MD,MD,,,,,,2482.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1029,['Jesse King'],RI,RI,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1030,['Jesse Root'],CT,CT,,,,,,321.76,0.0,0.0,0.0,0.0,0.0,0.0,0
1031,['Jmaes Garvey'],SC,SC,,,,,,57.43,0.0,0.0,0.0,0.0,0.0,0.0,0
1032,['Joanna Cady'],CT,RI,,,,,,506.16,0.0,0.0,0.0,0.0,0.0,0.0,0
1033,['Joanna Hixon'],NH,NH,['Joanna Hixon'],,,,,133.7,133.7,0.0,0.0,0.0,0.0,133.7,1
1034,['Joanna Jenkes'],RI,RI,,,,,,189.34,0.0,0.0,0.0,0.0,0.0,0.0,0
1035,['Job Knight'],RI,RI,,,,,,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0
1036,['Job Randall'],RI,RI,,,,,,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1037,['Joel Blakeley'],CT,CT,,,,,,45.84,0.0,0.0,0.0,0.0,0.0,0.0,0
1038,['Joel Chapin'],MA,RI,,,,,"['Joel Chapin', 'Joel Chapino']",120.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1039,['Joel Prior'],CT,CT,,,,,,216.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1040,['John  Cox'],PA,PA,['John Cox'],['John Cox'],,['John Cox'],['John Cox'],272.61,200417.38855,7387.754120000001,0.0,19325.644444444442,7.5,227138.28711444445,4
1041,['John  Ingles'],NC,NC,,,,,,1995.24,0.0,0.0,0.0,0.0,0.0,0.0,0
1042,['John  Markland'],SC,SC,,,,,,199.08,0.0,0.0,0.0,0.0,0.0,0.0,0
1043,['John  Wolf'],PA,PA,,,,['John Wolf'],,65.4,0.0,0.0,0.0,12.933333333333334,0.0,12.933333333333334,1
1044,['John Adlum'],MD,MD,['John Adlum'],,,,,424.88,127.875,0.0,0.0,0.0,0.0,127.875,1
1045,['John Allen'],RI,RI,,,,,,174.46,0.0,0.0,0.0,0.0,0.0,0.0,0
1046,['John Almy'],RI,RI,,,,,,46.56,0.0,0.0,0.0,0.0,0.0,0.0,0
1047,['John Appleton'],MA,NH,,,['John Appleton'],['John Appleton'],,1256.47,0.0,0.0,0.0,747.2888888888889,0.0,747.2888888888889,2
1048,['John Archer'],MD,MD,['John Archer'],['John Archer'],,,,690.3,621.56241,533.7292299999999,0.0,0.0,0.0,1155.29164,2
1049,['John Armstrong'],PA,PA,['John Armstrong'],['John Armstrong'],['John Armstrong'],['John Armstrong'],['John Armstrong'],1484.8,6353.075169,429.69862000000006,107.13333333333334,883.3222222222222,7162.860000000001,14936.089344555556,5
1050,['John Ashton'],MD,MD,['John Ashton'],"['John Ashton Jr', 'John Ashton']",,['John Ashton'],,757.11,403.4223199999999,220.125,0.0,56.0,0.0,679.5473199999999,3
1051,['John Austin'],CT,CT,['John Austin'],['John Austin'],,['John Austin'],,267.75,267.76663,46.15972,0.0,225.45555555555555,0.0,539.3819055555556,3
1052,['John B  Petry'],FR,SC,,,,,,6779.61,0.0,0.0,0.0,0.0,0.0,0.0,0
1053,['John B Hopkins'],RI,RI,,,,,,1700.31,0.0,0.0,0.0,0.0,0.0,0.0,0
1054,['John Backus'],CT,CT,['John Backus'],['John Backus'],['John Backus'],['John Backus'],,226.01,0.0,48.727779999999996,12.5,12.5,0.0,73.72778,4
1055,['John Badon'],MD,MD,,,,,,242.46,0.0,0.0,0.0,0.0,0.0,0.0,0
1056,['John Barclay'],PA,PA,,['John Barclay'],,,['John Barclay'],14454.72,0.0,2293.5111399999996,0.0,0.0,1912.83,4206.3411399999995,2
1057,['John Barnhill'],PA,PA,['John Barnhill'],,,,,6000.0,6000.0,0.0,0.0,0.0,0.0,6000.0,1
1058,['John Barron'],SC,SC,,,,,,891.49,0.0,0.0,0.0,0.0,0.0,0.0,0
1059,['John Barry'],PA,PA,,,,,['John Barry'],3340.7,0.0,0.0,0.0,0.0,363.82,363.82,1
1060,['John Batcheler'],NH,NH,['John Batchelder'],,,,,50.0,50.0,0.0,0.0,0.0,0.0,50.0,1
1061,['John Bennet'],NJ,PA,['John Bennett'],['John Bennett'],['John Bennet'],"['John Bennet', 'John Bennett']",['John Bennet'],112.33,0.0,1961.4417900000008,149.66666666666666,432.5,432.64,2976.248456666667,5
1062,['John Bennett'],MD,MD,['John Bennett'],['John Bennett'],,"['John Bennet', 'John Bennett']",['John Bennet'],292.57,292.57781000000006,1668.86398,0.0,432.5,432.64,2826.5817899999997,4
1063,['John Bleakley'],PA,PA,"['John Blakley', 'John Bleakley']",,,,,16496.38,8476.0,0.0,0.0,0.0,0.0,8476.0,1
1064,['John Blunt'],NH,NH,['John Blunt'],,['John Blunt'],['John Blunt'],,468.6,669.3555079999999,0.0,10.0,10.0,0.0,689.3555079999999,3
1065,['John Bolles'],CT,CT,,,,,,451.64,0.0,0.0,0.0,0.0,0.0,0.0,0
1066,['John Brackbill'],PA,PA,,,['John Brackbill'],,,162.38,0.0,0.0,20.666666666666668,0.0,0.0,20.666666666666668,1
1067,['John Bright'],PA,PA,,,,,"['John Bright', 'John Ebright']",65.2,0.0,0.0,0.0,0.0,223.6,223.6,1
1068,['John Briscoe'],MD,MD,,,,,,7627.51,0.0,0.0,0.0,0.0,0.0,0.0,0
1069,['John Brown'],PA,PA,"['John Browne', 'John Brown']","['John Browne', 'John Brown']",['John Brown'],['John Brown'],"['John Sr. Brown', 'John 2d Brown', 'John Jr. Brown', 'John A Brown', 'John Brown']",646.57,10435.69861,15648.87227,257.8222222222222,1178.5666666666666,2533.0299999999997,30053.989768888885,5
1070,['John Budlong'],RI,RI,,,,,,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0
1071,['John Butler'],PA,PA,['John Butler'],['John Butler'],,,['John Butler'],3981.21,48.11806,3600.0,0.0,0.0,1055.27,4703.388059999999,3
1072,['John Callhan'],MD,MD,,,,,['John Callahan'],103.17,0.0,0.0,0.0,0.0,120.6,120.6,1
1073,['John Campbell'],NC,NC,,,,,,22.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1074,['John Capp'],PA,PA,,,['John Capp'],,,817.86,0.0,0.0,1.2444444444444445,0.0,0.0,1.2444444444444445,1
1075,['John Casey'],MD,MD,,,,,,283.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1076,['John Casey'],NC,NC,,,,,,56.45,0.0,0.0,0.0,0.0,0.0,0.0,0
1077,['John Casper'],VA,GA,,,,,,35.274366,0.0,0.0,0.0,0.0,0.0,0.0,0
1078,['John Chaffee'],CT,CT,,,,,,101.55,0.0,0.0,0.0,0.0,0.0,0.0,0
1079,['John Chamberlain'],NJ,PA,,['John Chamberlain'],"['John Chamberlin', 'John Chamberlain']","['John Chamberlin', 'John Chamberlain']",,227.1,0.0,63.19444,0.0,440.62222222222226,0.0,503.81666222222225,3
1080,['John Champneys'],SC,SC,,,,,,18.76,0.0,0.0,0.0,0.0,0.0,0.0,0
1081,['John Chenevard'],CT,CT,['John Chenevard'],,,,,2405.37,1800.0,0.0,0.0,0.0,0.0,1800.0,1
1082,['John Chesnut'],SC,SC,,,,,,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1083,['John Child'],RI,RI,,,,,,4269.55,0.0,0.0,0.0,0.0,0.0,0.0,0
1084,['John Coburn'],MA,CT,"['John Coburn', 'John Coburne']","['John Coburn', 'John Coburne']","['John Colburn', 'John Coburn ']","['John Colburn', 'John Coburn ']",,597.03,0.0,1031.29999,0.0,205.9111111111111,0.0,1237.211101111111,4
1085,['John Coit'],CT,CT,['John Coit'],,,,,197.01,197.0167,0.0,0.0,0.0,0.0,197.0167,1
1086,['John Comstock'],CT,CT,['John Comstock'],,,,,84.49,83.82777999999999,0.0,0.0,0.0,0.0,83.82777999999999,1
1087,['John Cone'],CT,CT,['John Cone'],,,,,586.94,400.0,0.0,0.0,0.0,0.0,400.0,1
1088,['John Conklin'],CT,CT,"['John Conkin', 'John Conklin', 'John Conkling']",,,['John Conklin'],"['John Conklin', 'John Conkling']",80.65,826.97078,0.0,0.0,344.65555555555557,41.15,1212.7763355555558,3
1089,['John Conter'],MD,MD,,,,,,1013.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1090,['John Cook'],PA,PA,,['John Cook'],['John Cook'],['John Cook'],,2438.0,0.0,15.241670000000001,15.28888888888889,5137.555555555557,0.0,5168.086114444445,3
1091,['John Cook'],SC,SC,,['John Cook'],['John Cook'],['John Cook'],,40.26,0.0,15.241670000000001,0.0,5137.555555555557,0.0,5152.797225555557,3
1092,['John Cooke'],PA,PA,,,['John Cooke'],,,1376.48,0.0,0.0,385.0,0.0,0.0,385.0,1
1093,['John Council Bryan'],NC,NC,,,,,,261.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1094,['John Cox'],PA,PA,['John Cox'],['John Cox'],['John Cox'],['John Cox'],['John Cox'],8405.67,200417.38855,7387.754120000001,0.0,19325.644444444442,7.5,227138.28711444445,5
1095,['John Craig'],PA,PA,['John Craig'],"['John Craige', 'John Craig']",['John Craig'],['John Craig'],['John Craig'],147.3,107.49167,1986.00974,14.4,415.44444444444446,3894.07,6417.415854444444,5
1096,['John Creigh'],PA,PA,,,"['John Reigh', 'John Creigh']",['John Creig'],,4557.02,0.0,0.0,121.81111111111112,176.42222222222222,0.0,298.23333333333335,2
1097,['John Cunningham'],SC,SC,,,,,,1047.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1098,"['John Davenport', 'James Davenport']",CT,CT,['John Davenport'],,['John Davenport'],['John Davenport'],['John Deavenport'],3850.38,428.25278000000003,0.0,37.5,41.922222222222224,61.02,568.6950022222222,4
1099,['John Davenport'],CT,CT,['John Davenport'],,['John Davenport'],['John Davenport'],['John Deavenport'],1856.19,428.25278000000003,0.0,37.5,41.922222222222224,61.02,568.6950022222222,4
1100,['John Davidson'],MD,MD,,"['John Davison', 'John Davidson']",,"['John Davison', 'John Davidson']","['John Davison', 'John Davidson']",5470.76,0.0,1123.4362,0.0,2343.977777777778,4627.36,8094.773977777778,3
1101,['John Davis'],CT,CT,['John Davis'],['John Davis'],['John Davis'],['John Davis'],['John Davis'],77.94,271.92213,5424.416678,0.0,2144.177777777778,1106.29,8946.806585777776,5
1102,['John Davis'],PA,PA,['John Davis'],['John Davis'],['John Davis'],['John Davis'],['John Davis'],185.05,5424.416678,271.92213,2121.0666666666666,2144.177777777778,4068.82,14030.403252444445,5
1103,['John Delafield'],NY,PA,,,['John Delafield'],['John Delafield'],,1721.73,0.0,0.0,0.0,1347.7,0.0,1347.7,2
1104,['John Deshon'],CT,CT,['John Deshon'],['John Deshon'],,,,103.2,115.77918000000001,8044.15208,0.0,0.0,0.0,8159.93126,2
1105,['John Dickinson'],CT,CT,['John Dickinson'],,,['John Dickinson'],,3131.66,378.12221999999997,0.0,0.0,73.74444444444444,0.0,451.8666644444444,2
1106,"['John Dodd', 'John Porter']",CT,CT,['John Porter'],"['John Dodd', 'John Porter']",['John Porter'],"['John Dodd', 'John Porter']",,7.05,149.1417,130.1125,31.244444444444444,177.07777777777778,0.0,487.5764222222222,4
1107,['John Don'],CT,CT,,,,,,522.81,0.0,0.0,0.0,0.0,0.0,0.0,0
1108,['John Dorrance'],RI,RI,,,,,,690.16,0.0,0.0,0.0,0.0,0.0,0.0,0
1109,['John Drayton'],SC,SC,,,,,,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0
1110,['John Duffield'],PA,PA,['John Duffield'],,,,['John Duffield'],4244.7,13400.0,0.0,0.0,0.0,66.6,13466.6,2
1111,['John Duncan'],NH,NH,,['John Duncan'],,['John Duncan'],,76.2,0.0,71.35556,0.0,204.22222222222223,0.0,275.57778222222225,2
1112,['John Dupuy'],PA,PA,,,,,,1426.93,0.0,0.0,0.0,0.0,0.0,0.0,0
1113,['John Dyson'],MA,NH,,,,,,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1114,['John Ennes'],CT,CT,,,,,,527.96,0.0,0.0,0.0,0.0,0.0,0.0,0
1115,['John Ernst'],PA,PA,,,,,,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1116,['John Erskine'],MD,MD,,,,['John Erskine'],,58.09,0.0,0.0,0.0,513.5777777777778,0.0,513.5777777777778,1
1117,['John Euson'],NC,NC,,,,,,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1118,['John Ewing Colhoun'],SC,SC,,,,,,69.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1119,['John F Grimke'],SC,SC,,,,,,3385.77,0.0,0.0,0.0,0.0,0.0,0.0,0
1120,['John Faxon'],RI,RI,,,,,,357.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1121,['John Fisher'],MA,NH,['John Fisher'],['John Fisher'],,"['John Fishear', 'John Fisher']",['John Fisher'],329.37,0.0,86.29028,0.0,1373.1333333333334,33.3,1492.7236133333333,4
1122,['John Fitton'],RI,RI,,,,,,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1123,['John Foot'],CT,CT,['John Foot'],,,,,1029.87,963.225,0.0,0.0,0.0,0.0,963.225,1
1124,['John Foster'],RI,RI,,,,,,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0
1125,['John Fromberger'],PA,PA,['John Fromberger'],,,,,18347.15,3171.74434,0.0,0.0,0.0,0.0,3171.74434,1
1126,['John Fry'],PA,PA,['John Fry'],['John Fry'],,,,62.02,35.42222,41.77778,0.0,0.0,0.0,77.2,2
1127,['John Gale'],MD,PA,,,['John Gale'],['John Gale'],['John Gale'],264.87,0.0,0.0,0.0,2385.811111111111,3988.52,6374.331111111111,3
1128,['John Gartley'],PA,PA,,,,,,1495.98,0.0,0.0,0.0,0.0,0.0,0.0,0
1129,['John Gibbs'],MD,MD,,['John Gibbs'],,['John Gibbs'],['John Gibbs'],13.86,0.0,1226.90421,0.0,27.366666666666667,235.16000000000003,1489.4308766666666,3
1130,['John Gillet'],CT,CT,['John Gillet'],,,,['John Gillet'],258.68,20.377772999999998,0.0,0.0,0.0,291.56,311.937773,2
1131,['John Goodwin'],CT,CT,['John Goodwin'],['John Goodwin'],,,"['John Godwin', 'John Goodwin']",101.22,101.2278,34.04583,0.0,0.0,1729.3799999999999,1864.6536299999998,3
1132,['John Gordon'],CT,CT,['John Gordon'],['John Gordon'],,,['John Gordon'],545.58,335.5486,143.10138,0.0,0.0,726.73,1205.3799800000002,3
1133,['John Griswold'],CT,CT,['John Griswold'],,,,"['John Griswould', 'John Griswold']",3164.43,111.87223,0.0,0.0,0.0,158.9,270.77223000000004,2
1134,['John Guier'],PA,PA,,,,,,3211.61,0.0,0.0,0.0,0.0,0.0,0.0,0
1135,['John Guldin'],PA,PA,['John Guldin'],,,,,266.24,174.69448,0.0,0.0,0.0,0.0,174.69448,1
1136,['John Gunby'],MD,MD,['John Gunby'],,,,['John Gunby'],4425.0,15.0,0.0,0.0,0.0,5955.71,5970.71,2
1137,['John H Buell'],CT,CT,,,,,['John H Buell'],422.26,0.0,0.0,0.0,0.0,609.78,609.78,1
1138,['John H Stone'],MD,MD,['John H Stone'],,,['John Stone'],,975.58,43.37222,0.0,0.0,596.7888888888889,0.0,640.1611088888889,2
1139,['John Hadwin'],RI,RI,,,,,,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0
1140,['John Hale'],CT,CT,['John Hale'],,['John Hale'],['John Hale'],,534.76,118.2389,0.0,6.2444444444444445,36.24444444444444,0.0,160.72778888888888,3
1141,['John Hall'],CT,CT,,['John Hall'],,['John Hall'],['John Hall'],2281.36,0.0,1227.6444499999996,0.0,1772.8666666666668,198.37,3198.8811166666665,3
1142,['John Hancock'],MA,CT,['John Hancock'],['John Hancock'],['John Hancock'],['John Hancock'],['John Hancock'],7675.75,34.53333,0.0,0.0,40.0,220.24,294.77333,5
1143,['John Harbach'],MA,SC,,,,,,155.76,0.0,0.0,0.0,0.0,0.0,0.0,0
1144,['John Harner'],PA,PA,,,,,,1996.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1145,['John Hays'],MD,MD,['John Hays'],,,,,315.87,315.88475,0.0,0.0,0.0,0.0,315.88475,1
1146,['John Haywood'],NC,NC,,,,,,25596.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1147,['John Hogg'],NC,NC,,,,,,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1148,['John Howard'],CT,CT,['John Howard'],['John Howard'],,,['John Howard'],336.57,336.5833,25.24167,0.0,0.0,56.44,418.26497,3
1149,['John Hubbard'],NH,NH,,,,['John Hubbard'],,520.0,0.0,0.0,0.0,22.38888888888889,0.0,22.38888888888889,1
1150,['John Huger'],SC,SC,,,,,,4175.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1151,['John Humpheys'],CT,CT,,['John Humphreys'],,,,6.46,0.0,48.28333,0.0,0.0,0.0,48.28333,1
1152,"['John Humphrey', 'Zachariah Huntington']",CT,CT,,['John Humphreys'],,"['John Humphry', 'John Humprey']",['John Humphrey'],1109.76,0.0,48.28333,0.0,30.41111111111111,10.64,89.3344411111111,3
1153,['John Humphrey'],CT,CT,,['John Humphreys'],,"['John Humphry', 'John Humprey']",['John Humphrey'],7202.0,0.0,48.28333,0.0,30.41111111111111,10.64,89.3344411111111,3
1154,['John Humphries'],NC,NC,,,,,,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1155,['John Hunt'],MA,RI,,['John Hunt'],,['John Hunt'],,14.34,0.0,165.23337,0.0,731.088888888889,0.0,896.322258888889,2
1156,['John Hunter'],VA,MD,['John Hunter'],['John Hunter'],,,['John Hunter'],1251.26,574.36375,985.6110699999999,0.0,0.0,40.0,1599.97482,3
